destinationAirport,isBasicEconomy,isNonStop,baseFare,seatsRemaining,totalTravelDistance,totalTravelDuration,weeknum,time_of_departure,time_of_arrival,no_airlines,no_layovers,segmentsCabinCode_1
MIA,0,0,556,2,1866,375,15,Night,Night,1,2,coach
OAK,0,0,422,1,2175,441,15,Night,Night,1,2,coach
OAK,0,0,422,1,2175,458,15,Mid-Day,Mid-Day,1,2,coach
OAK,0,0,512,4,2152,783,15,Night,Morning,1,2,coach
OAK,0,0,528,2,2393,819,15,Mid-Day,Night,2,3,coach
OAK,0,0,561,3,2281,496,15,Mid-Day,Night,1,2,coach
OAK,0,0,561,2,2175,555,15,Night,Night,1,2,coach
OAK,0,0,630,1,2439,800,15,Morning,Night,2,3,coach
OAK,0,0,696,1,2483,750,15,Morning,Night,2,3,coach
OAK,0,0,703,5,2412,1165,15,Night,Mid-Day,2,3,coach
OAK,0,0,715,3,2885,747,15,Morning,Mid-Day,2,3,coach
OAK,0,0,723,1,2175,613,15,Night,Night,2,3,coach
OAK,0,0,723,1,2483,775,15,Mid-Day,Night,2,3,coach
OAK,0,0,771,1,2175,630,15,Mid-Day,Night,2,3,coach
OAK,0,0,765,2,2385,1152,15,Night,Mid-Day,2,3,coach
OAK,0,0,826,7,2850,644,15,Night,Night,1,2,coach
OAK,0,0,827,9,2943,1141,15,Night,Mid-Day,2,3,coach
OAK,0,0,920,2,2412,671,15,Morning,Mid-Day,2,3,coach
ORD,0,0,117,5,1482,394,15,Mid-Day,Night,1,2,coach
ORD,0,0,117,4,1482,453,15,Mid-Day,Night,1,2,coach
ORD,0,0,117,7,1482,515,15,Mid-Day,Night,1,2,coach
ORD,0,1,163,9,600,115,15,Night,Night,1,1,coach
ORD,0,1,163,1,600,126,15,Mid-Day,Night,1,1,coach
ORD,0,1,163,1,600,135,15,Mid-Day,Mid-Day,1,1,coach
ORD,0,0,163,2,820,300,15,Morning,Mid-Day,1,2,coach
ORD,0,0,163,2,820,400,15,Morning,Mid-Day,1,2,coach
ORD,0,0,163,5,1249,339,15,Morning,Mid-Day,1,2,coach
ORD,0,1,174,1,600,130,15,Morning,Morning,1,1,coach
ORD,0,1,189,2,600,120,15,Morning,Mid-Day,1,1,coach
ORD,0,1,189,3,600,124,15,Mid-Day,Mid-Day,1,1,coach
ORD,0,1,227,7,600,131,15,Night,Night,1,1,coach
ORD,0,1,236,2,600,114,15,Night,Night,1,1,coach
ORD,0,1,236,2,600,126,15,Night,Night,1,1,coach
ORD,0,0,227,1,1482,368,15,Night,Night,1,2,coach
ORD,0,1,245,1,600,120,15,Mid-Day,Mid-Day,1,1,coach
ORD,0,1,245,1,600,120,15,Night,Night,1,1,coach
ORD,0,1,273,2,600,123,15,Mid-Day,Mid-Day,1,1,coach
ORD,0,0,273,1,1482,417,15,Night,Night,1,2,coach
ORD,0,1,292,1,600,135,15,Night,Night,1,1,coach
ORD,1,0,317,9,1482,700,15,Night,Mid-Day,1,2,coach
ORD,0,0,336,1,1482,604,15,Night,Morning,1,2,coach
ORD,0,0,360,7,1809,727,15,Mid-Day,Night,1,2,coach
ORD,0,0,581,2,586,533,15,Mid-Day,Night,3,4,coach
ORD,0,0,581,2,586,695,15,Mid-Day,Night,3,4,coach
ORD,0,1,1585,1,600,131,15,Morning,Morning,1,1,first
PHL,0,0,174,2,1272,317,15,Mid-Day,Night,1,2,coach
PHL,0,0,174,2,1272,341,15,Night,Night,1,2,coach
PHL,0,0,245,1,677,379,15,Morning,Mid-Day,1,2,coach
PHL,0,1,264,1,667,118,15,Night,Night,1,1,coach
PHL,0,1,305,1,667,124,15,Mid-Day,Night,1,1,coach
PHL,0,0,311,1,1272,327,15,Morning,Mid-Day,1,2,coach
PHL,0,0,311,2,1272,386,15,Night,Morning,1,2,coach
PHL,0,0,311,1,1272,392,15,Mid-Day,Night,1,2,coach
PHL,0,1,413,2,667,116,15,Night,Morning,1,1,coach
PHL,0,1,413,1,667,123,15,Mid-Day,Mid-Day,1,1,coach
PHL,0,0,461,7,1227,398,15,Mid-Day,Night,1,2,coach
PHL,0,0,607,1,859,250,15,Mid-Day,Night,1,2,coach
PHL,0,1,636,2,667,116,15,Mid-Day,Mid-Day,1,1,coach
PHL,0,1,636,5,667,117,15,Mid-Day,Mid-Day,1,1,coach
PHL,0,1,636,3,667,122,15,Mid-Day,Night,1,1,coach
PHL,0,1,1500,1,667,125,15,Morning,Mid-Day,1,1,first
PHL,0,1,1500,1,667,127,15,Mid-Day,Mid-Day,1,1,first
SFO,1,0,264,7,2857,638,15,Night,Night,1,2,coach
SFO,0,0,322,4,2520,472,15,Night,Night,1,2,coach
SFO,0,0,322,3,2520,555,15,Mid-Day,Mid-Day,1,2,coach
SFO,0,0,322,6,2520,635,15,Morning,Mid-Day,1,2,coach
SFO,0,0,322,7,2282,533,15,Night,Night,1,2,coach
SFO,1,0,338,7,2857,537,15,Night,Night,1,2,coach
SFO,0,0,384,1,2332,515,15,Mid-Day,Night,1,2,coach
SFO,0,0,393,1,2316,796,15,Night,Mid-Day,1,3,coach
SFO,0,0,414,1,2236,450,15,Mid-Day,Mid-Day,1,2,coach
SFO,0,0,496,2,2161,432,15,Night,Night,1,2,coach
SFO,0,0,496,2,2332,463,15,Mid-Day,Night,1,2,coach
SFO,0,0,496,3,2161,496,15,Night,Night,1,2,coach
SFO,0,0,496,2,2967,537,15,Morning,Mid-Day,1,2,coach
SFO,0,0,496,2,2447,555,15,Night,Morning,1,2,coach
SFO,0,1,506,6,2135,319,15,Night,Night,1,1,coach
SFO,0,1,506,7,2135,320,15,Mid-Day,Mid-Day,1,1,coach
SFO,0,0,512,7,3328,918,15,Night,Mid-Day,1,2,coach
SFO,0,0,547,7,3162,549,15,Morning,Mid-Day,1,2,coach
SFO,0,0,551,1,2332,472,15,Night,Night,1,2,coach
SFO,0,0,553,1,2447,619,15,Morning,Mid-Day,1,2,coach
SFO,0,0,644,1,3328,594,15,Mid-Day,Night,1,2,coach
SFO,0,0,644,1,3328,737,15,Mid-Day,Night,1,2,coach
SFO,0,0,682,2,2282,713,15,Night,Morning,1,2,coach
SFO,0,0,682,2,2282,781,15,Night,Morning,1,2,coach
SFO,0,0,682,2,2282,854,15,Night,Morning,1,2,coach
SFO,0,0,718,8,2186,443,15,Mid-Day,Mid-Day,1,2,coach
SFO,0,0,760,5,2282,842,15,Night,Mid-Day,1,2,coach
SFO,0,0,801,3,2282,466,15,Night,Night,1,2,coach
SFO,0,0,919,9,2494,492,15,Mid-Day,Mid-Day,1,2,coach
SFO,0,0,919,9,2494,506,15,Mid-Day,Night,1,2,coach
SFO,0,0,919,9,2494,547,15,Morning,Mid-Day,1,2,coach
SFO,0,0,919,9,2494,583,15,Mid-Day,Night,1,2,coach
SFO,0,0,919,9,2494,679,15,Mid-Day,Night,1,2,coach
SFO,0,0,919,9,2494,718,15,Mid-Day,Night,1,2,coach
SFO,0,0,919,9,2494,765,15,Mid-Day,Night,1,2,coach
SFO,0,0,919,9,2494,840,15,Mid-Day,Night,1,2,coach
SFO,0,0,919,9,2494,842,15,Mid-Day,Night,1,2,coach
BOS,0,1,217,1,947,150,16,Mid-Day,Mid-Day,1,1,coach
BOS,0,1,217,9,947,152,16,Night,Night,1,1,coach
BOS,0,1,217,9,947,155,16,Night,Night,1,1,coach
BOS,0,0,213,7,956,252,16,Mid-Day,Mid-Day,1,2,coach
BOS,0,0,213,2,956,257,16,Night,Night,1,2,coach
BOS,0,0,213,6,956,285,16,Night,Night,1,2,coach
BOS,0,0,213,7,956,318,16,Mid-Day,Mid-Day,1,2,coach
BOS,0,0,213,7,956,332,16,Morning,Mid-Day,1,2,coach
BOS,0,0,213,6,956,374,16,Night,Night,1,2,coach
BOS,0,0,213,7,956,398,16,Morning,Mid-Day,1,2,coach
BOS,0,0,213,7,956,438,16,Mid-Day,Mid-Day,1,2,coach
BOS,0,0,213,9,947,269,16,Mid-Day,Night,1,2,coach
BOS,0,0,213,3,947,282,16,Mid-Day,Night,1,2,coach
BOS,0,0,213,4,947,285,16,Night,Night,1,2,coach
BOS,0,0,213,4,947,286,16,Morning,Mid-Day,1,2,coach
BOS,0,0,213,3,947,302,16,Mid-Day,Mid-Day,1,2,coach
BOS,0,0,213,8,947,333,16,Morning,Mid-Day,1,2,coach
BOS,0,0,213,9,947,334,16,Mid-Day,Night,1,2,coach
BOS,0,0,213,4,947,344,16,Night,Night,1,2,coach
BOS,0,0,213,6,1462,345,16,Mid-Day,Night,1,2,coach
BOS,0,0,213,7,1462,359,16,Night,Night,1,2,coach
BOS,0,0,213,5,1856,368,16,Mid-Day,Mid-Day,1,2,coach
BOS,0,0,213,7,1856,374,16,Morning,Mid-Day,1,2,coach
BOS,0,0,213,6,947,377,16,Mid-Day,Night,1,2,coach
BOS,0,0,213,2,1462,383,16,Morning,Mid-Day,1,2,coach
BOS,0,0,213,7,1856,389,16,Night,Morning,1,2,coach
BOS,0,0,213,8,947,410,16,Morning,Mid-Day,1,2,coach
BOS,0,0,213,2,947,422,16,Mid-Day,Night,1,2,coach
BOS,0,0,213,2,947,429,16,Mid-Day,Night,1,2,coach
BOS,0,0,213,2,1856,431,16,Morning,Mid-Day,1,2,coach
BOS,0,0,213,6,1462,438,16,Mid-Day,Night,1,2,coach
BOS,0,0,213,4,947,442,16,Mid-Day,Night,1,2,coach
BOS,0,0,213,1,1462,501,16,Morning,Mid-Day,1,2,coach
BOS,0,0,213,5,1856,503,16,Morning,Mid-Day,1,2,coach
BOS,0,0,213,7,1856,507,16,Morning,Mid-Day,1,2,coach
BOS,0,0,223,4,1518,620,16,Night,Mid-Day,1,2,coach
BOS,1,0,235,9,947,646,16,Night,Mid-Day,1,2,coach
BOS,0,0,258,1,947,279,16,Mid-Day,Night,1,2,coach
BOS,0,0,258,5,947,291,16,Mid-Day,Night,1,2,coach
BOS,0,0,260,1,956,276,16,Mid-Day,Mid-Day,1,2,coach
BOS,0,0,260,1,956,362,16,Mid-Day,Night,1,2,coach
BOS,0,0,260,1,947,272,16,Mid-Day,Night,1,2,coach
BOS,0,0,260,1,947,324,16,Mid-Day,Night,1,2,coach
BOS,0,0,260,2,1856,379,16,Mid-Day,Night,1,2,coach
BOS,0,0,262,3,1118,525,16,Night,Morning,1,2,coach
BOS,0,0,274,2,947,286,16,Night,Morning,1,2,coach
BOS,0,1,357,9,947,150,16,Morning,Mid-Day,1,1,coach
BOS,0,1,357,9,947,150,16,Mid-Day,Mid-Day,1,1,coach
BOS,0,1,357,9,947,153,16,Mid-Day,Night,1,1,coach
BOS,0,1,357,9,947,153,16,Mid-Day,Night,1,1,coach
BOS,0,1,357,9,947,154,16,Mid-Day,Night,1,1,coach
BOS,0,1,357,9,947,154,16,Mid-Day,Mid-Day,1,1,coach
CLT,0,0,338,2,1192,385,16,Mid-Day,Night,1,2,coach
CLT,0,0,333,2,1198,833,16,Night,Morning,1,3,coach
CLT,0,1,357,7,228,68,16,Night,Night,1,1,coach
CLT,0,1,357,9,228,70,16,Night,Night,1,1,coach
CLT,0,1,357,9,228,71,16,Night,Morning,1,1,coach
CLT,0,1,357,5,228,71,16,Mid-Day,Mid-Day,1,1,coach
CLT,0,1,357,5,228,73,16,Mid-Day,Mid-Day,1,1,coach
CLT,0,1,357,3,228,74,16,Morning,Mid-Day,1,1,coach
CLT,0,1,357,9,228,77,16,Mid-Day,Night,1,1,coach
CLT,0,1,357,7,228,81,16,Morning,Mid-Day,1,1,coach
CLT,0,1,357,3,228,82,16,Night,Night,1,1,coach
CLT,0,1,357,2,228,86,16,Mid-Day,Mid-Day,1,1,coach
CLT,0,1,357,1,228,86,16,Mid-Day,Mid-Day,1,1,coach
CLT,0,1,357,7,228,90,16,Mid-Day,Mid-Day,1,1,coach
CLT,0,0,353,1,868,644,16,Night,Morning,1,2,coach
CLT,0,0,363,1,868,263,16,Morning,Mid-Day,1,2,coach
CLT,0,0,389,4,1307,352,16,Night,Night,1,2,coach
CLT,0,0,389,2,1307,489,16,Mid-Day,Night,1,2,coach
CLT,0,0,389,3,1307,586,16,Mid-Day,Night,1,2,coach
CLT,0,0,389,3,1307,694,16,Mid-Day,Night,1,2,coach
CLT,0,0,449,2,1307,332,16,Mid-Day,Mid-Day,1,2,coach
CLT,0,0,449,2,1307,373,16,Mid-Day,Night,1,2,coach
CLT,0,0,449,1,1307,415,16,Mid-Day,Night,1,2,coach
CLT,0,0,449,4,1307,470,16,Mid-Day,Night,1,2,coach
CLT,0,0,449,2,1307,578,16,Mid-Day,Night,1,2,coach
CLT,0,0,449,2,1307,725,16,Mid-Day,Night,1,2,coach
CLT,0,0,453,1,1192,609,16,Mid-Day,Night,1,2,coach
CLT,0,1,520,1,228,74,16,Night,Night,1,1,first
DEN,0,1,262,5,1207,192,16,Mid-Day,Mid-Day,1,1,coach
DEN,0,1,262,9,1207,194,16,Mid-Day,Mid-Day,1,1,coach
DEN,0,1,262,9,1207,196,16,Night,Night,1,1,coach
DEN,0,1,262,8,1207,197,16,Night,Night,1,1,coach
DEN,0,1,262,9,1207,197,16,Night,Night,1,1,coach
DEN,0,1,262,9,1207,197,16,Night,Night,1,1,coach
DEN,0,1,262,9,1207,198,16,Mid-Day,Mid-Day,1,1,coach
DEN,0,1,262,9,1207,199,16,Mid-Day,Night,1,1,coach
DEN,0,1,262,9,1207,201,16,Mid-Day,Mid-Day,1,1,coach
DEN,0,1,262,9,1207,201,16,Mid-Day,Mid-Day,1,1,coach
DEN,0,1,262,8,1207,205,16,Mid-Day,Mid-Day,1,1,coach
DEN,0,0,262,1,762,489,16,Morning,Mid-Day,1,2,coach
DEN,0,0,262,6,1574,337,16,Night,Night,1,2,coach
DEN,0,0,262,4,1574,360,16,Morning,Mid-Day,1,2,coach
DEN,0,0,262,2,1574,422,16,Mid-Day,Mid-Day,1,2,coach
DEN,0,0,262,7,1574,499,16,Mid-Day,Mid-Day,1,2,coach
DEN,0,0,262,5,1574,502,16,Morning,Mid-Day,1,2,coach
DEN,0,0,262,7,1375,322,16,Mid-Day,Night,1,2,coach
DEN,0,0,262,3,1375,323,16,Mid-Day,Mid-Day,1,2,coach
DEN,0,0,262,7,1375,348,16,Night,Night,1,2,coach
DEN,0,0,262,2,1375,356,16,Morning,Mid-Day,1,2,coach
DEN,0,0,262,7,1503,385,16,Night,Night,1,2,coach
DEN,0,0,262,7,1503,388,16,Night,Night,1,2,coach
DEN,0,0,262,4,1567,389,16,Night,Night,1,2,coach
DEN,0,0,262,1,2014,390,16,Night,Night,1,2,coach
DEN,0,0,262,2,2014,400,16,Morning,Mid-Day,1,2,coach
DEN,0,0,262,3,1375,431,16,Mid-Day,Night,1,2,coach
DEN,0,0,262,9,1503,437,16,Night,Night,1,2,coach
DEN,0,0,262,7,1375,445,16,Mid-Day,Night,1,2,coach
DEN,0,0,262,7,1375,456,16,Night,Night,1,2,coach
DEN,0,0,262,1,2383,464,16,Mid-Day,Night,1,2,coach
DEN,0,0,262,7,2312,466,16,Night,Night,1,2,coach
DEN,0,0,262,3,1567,488,16,Mid-Day,Night,1,2,coach
DEN,0,0,262,8,2383,498,16,Night,Morning,1,2,coach
DEN,0,0,262,5,2014,535,16,Morning,Mid-Day,1,2,coach
DEN,0,0,262,1,2383,537,16,Mid-Day,Night,1,2,coach
DEN,0,0,262,1,2383,572,16,Mid-Day,Night,1,2,coach
DEN,0,0,262,6,2383,635,16,Mid-Day,Morning,1,2,coach
DEN,0,0,336,1,1574,475,16,Mid-Day,Night,1,2,coach
DEN,0,0,493,4,2344,488,16,Night,Morning,1,2,coach
DFW,0,1,174,2,725,135,16,Night,Night,1,1,coach
DFW,0,1,174,1,725,136,16,Mid-Day,Night,1,1,coach
DFW,0,1,174,9,725,138,16,Night,Morning,1,1,coach
DFW,0,1,174,3,725,141,16,Night,Night,1,1,coach
DFW,0,1,174,7,725,143,16,Night,Night,1,1,coach
DFW,0,1,174,7,725,149,16,Mid-Day,Mid-Day,1,1,coach
DFW,0,1,174,7,725,150,16,Night,Night,1,1,coach
DFW,0,1,174,7,725,151,16,Mid-Day,Mid-Day,1,1,coach
DFW,0,1,174,7,725,153,16,Night,Night,1,1,coach
DFW,0,0,174,5,924,283,16,Night,Night,1,2,coach
DFW,0,0,174,2,1399,349,16,Night,Night,1,2,coach
DFW,0,0,174,1,1399,377,16,Night,Night,1,2,coach
DFW,0,0,174,7,1711,416,16,Night,Night,1,2,coach
DFW,0,0,174,1,1711,514,16,Mid-Day,Night,1,2,coach
DFW,0,0,174,1,1711,554,16,Mid-Day,Night,1,2,coach
DFW,0,1,221,1,725,141,16,Mid-Day,Mid-Day,1,1,coach
DFW,0,1,221,3,725,141,16,Night,Night,1,1,coach
DFW,0,1,227,7,725,143,16,Morning,Morning,1,1,coach
DFW,0,1,227,1,725,155,16,Mid-Day,Mid-Day,1,1,coach
DFW,0,1,245,4,725,136,16,Night,Night,1,1,coach
DFW,0,0,237,1,924,309,16,Mid-Day,Night,1,2,coach
DFW,0,0,274,1,924,271,16,Mid-Day,Night,1,2,coach
DFW,0,0,274,3,924,408,16,Mid-Day,Night,1,2,coach
DFW,0,0,274,1,924,441,16,Morning,Mid-Day,1,2,coach
DFW,0,0,290,1,924,293,16,Mid-Day,Mid-Day,1,2,coach
DFW,0,1,329,1,725,133,16,Mid-Day,Mid-Day,1,1,coach
DFW,0,1,329,2,725,136,16,Mid-Day,Mid-Day,1,1,coach
DFW,0,1,329,8,725,142,16,Mid-Day,Mid-Day,1,1,coach
DFW,0,0,337,1,924,314,16,Morning,Mid-Day,1,2,coach
DFW,0,1,375,4,725,138,16,Morning,Mid-Day,1,1,coach
DFW,0,1,375,2,725,145,16,Mid-Day,Mid-Day,1,1,coach
DFW,0,0,456,4,1857,419,16,Night,Night,1,2,coach
DTW,0,0,174,2,840,307,16,Night,Night,1,2,coach
DTW,0,0,174,2,1247,313,16,Mid-Day,Night,1,2,coach
DTW,0,0,174,7,1720,350,16,Night,Morning,1,2,coach
DTW,0,0,174,4,1247,354,16,Night,Night,1,2,coach
DTW,0,0,174,1,1247,397,16,Mid-Day,Night,1,2,coach
DTW,0,0,174,1,1247,438,16,Morning,Mid-Day,1,2,coach
DTW,0,0,174,7,1720,458,16,Night,Morning,1,2,coach
DTW,0,0,174,2,1247,460,16,Mid-Day,Night,1,2,coach
DTW,0,0,174,2,1247,491,16,Mid-Day,Night,1,2,coach
DTW,0,0,218,1,1247,301,16,Mid-Day,Night,1,2,coach
DTW,0,0,227,1,733,226,16,Night,Night,1,2,coach
DTW,0,0,227,3,733,232,16,Night,Night,1,2,coach
DTW,0,0,227,1,1749,362,16,Morning,Mid-Day,1,2,coach
DTW,0,0,273,2,733,407,16,Mid-Day,Mid-Day,1,2,coach
DTW,0,0,273,2,1247,300,16,Mid-Day,Night,1,2,coach
DTW,0,0,273,2,1247,373,16,Mid-Day,Night,1,2,coach
DTW,0,0,379,6,840,274,16,Mid-Day,Night,2,2,coach
DTW,0,0,379,1,840,347,16,Night,Night,2,2,coach
DTW,0,0,379,6,840,474,16,Mid-Day,Night,2,2,coach
DTW,0,0,382,3,1358,595,16,Morning,Night,1,2,coach
DTW,0,0,388,6,1247,520,16,Mid-Day,Night,1,2,coach
DTW,0,0,388,6,1247,539,16,Mid-Day,Night,1,2,coach
DTW,0,0,388,9,1247,577,16,Mid-Day,Night,1,2,coach
DTW,0,0,388,8,1247,590,16,Mid-Day,Night,1,2,coach
DTW,0,0,388,6,1247,642,16,Mid-Day,Night,1,2,coach
DTW,0,0,388,6,1247,680,16,Mid-Day,Night,1,2,coach
DTW,0,0,388,9,1247,712,16,Mid-Day,Night,1,2,coach
DTW,0,0,390,9,932,505,16,Night,Morning,1,2,coach
DTW,0,0,426,7,840,296,16,Mid-Day,Night,2,2,coach
DTW,0,0,431,2,1247,335,16,Mid-Day,Night,1,2,coach
DTW,0,0,431,4,1247,405,16,Mid-Day,Night,1,2,coach
DTW,0,0,431,6,1247,407,16,Mid-Day,Night,1,2,coach
DTW,0,0,431,8,1247,455,16,Mid-Day,Night,1,2,coach
DTW,0,0,435,2,1358,337,16,Mid-Day,Night,1,2,coach
DTW,0,0,435,6,1358,346,16,Mid-Day,Mid-Day,1,2,coach
DTW,0,0,435,9,1358,401,16,Morning,Mid-Day,1,2,coach
DTW,0,1,450,9,604,111,16,Night,Morning,1,1,coach
DTW,0,1,450,9,604,112,16,Morning,Mid-Day,1,1,coach
DTW,0,1,450,9,604,113,16,Night,Night,1,1,coach
DTW,0,1,450,9,604,113,16,Night,Night,1,1,coach
DTW,0,1,450,9,604,114,16,Mid-Day,Mid-Day,1,1,coach
DTW,0,1,450,9,604,114,16,Mid-Day,Night,1,1,coach
DTW,0,1,450,9,604,114,16,Mid-Day,Mid-Day,1,1,coach
DTW,0,1,450,9,604,115,16,Mid-Day,Mid-Day,1,1,coach
DTW,0,0,439,9,649,419,16,Night,Morning,1,2,coach
DTW,0,0,467,9,1247,360,16,Night,Night,1,2,coach
DTW,0,0,558,4,1358,716,16,Night,Mid-Day,1,2,coach
DTW,0,0,841,1,782,700,16,Mid-Day,Night,2,4,coach
EWR,0,1,175,9,762,124,16,Night,Morning,1,1,coach
EWR,0,1,175,6,762,125,16,Mid-Day,Mid-Day,1,1,coach
EWR,0,1,175,2,762,126,16,Night,Night,1,1,coach
EWR,0,1,175,3,762,127,16,Night,Night,1,1,coach
EWR,0,1,175,9,762,129,16,Night,Night,1,1,coach
EWR,1,1,175,9,762,130,16,Morning,Mid-Day,1,1,coach
EWR,0,1,175,9,762,131,16,Mid-Day,Night,1,1,coach
EWR,1,1,175,9,762,133,16,Mid-Day,Night,1,1,coach
EWR,1,1,175,9,762,139,16,Night,Night,1,1,coach
EWR,1,1,175,9,762,140,16,Mid-Day,Mid-Day,1,1,coach
EWR,1,1,175,9,762,140,16,Mid-Day,Mid-Day,1,1,coach
EWR,1,1,175,9,762,143,16,Night,Night,1,1,coach
EWR,1,1,175,7,762,148,16,Night,Night,1,1,coach
EWR,1,1,175,9,762,148,16,Mid-Day,Night,1,1,coach
EWR,0,0,171,7,1320,343,16,Night,Night,1,2,coach
EWR,0,0,171,7,1700,356,16,Morning,Mid-Day,1,2,coach
EWR,0,0,171,5,1700,365,16,Night,Morning,1,2,coach
EWR,0,0,171,3,1320,381,16,Mid-Day,Night,1,2,coach
EWR,0,0,171,7,2105,548,16,Mid-Day,Night,1,2,coach
EWR,1,0,175,9,1320,428,16,Night,Morning,1,2,coach
EWR,0,0,203,6,773,236,16,Night,Night,1,2,coach
EWR,0,0,203,1,773,238,16,Night,Night,1,2,coach
EWR,0,0,203,2,773,353,16,Morning,Mid-Day,1,2,coach
EWR,0,0,203,4,773,355,16,Night,Night,1,2,coach
EWR,0,1,218,2,762,129,16,Morning,Mid-Day,1,1,coach
EWR,0,1,264,9,762,116,16,Morning,Mid-Day,1,1,coach
EWR,0,1,264,2,762,121,16,Mid-Day,Mid-Day,1,1,coach
EWR,0,1,264,3,762,125,16,Mid-Day,Mid-Day,1,1,coach
EWR,0,0,264,2,773,273,16,Mid-Day,Mid-Day,1,2,coach
EWR,0,0,264,1,773,331,16,Mid-Day,Night,1,2,coach
EWR,0,1,282,1,762,129,16,Morning,Mid-Day,1,1,coach
IAD,0,1,199,1,541,108,16,Morning,Morning,1,1,coach
IAD,0,0,226,2,1902,386,16,Night,Night,1,2,coach
IAD,0,0,226,2,1902,523,16,Mid-Day,Night,1,2,coach
IAD,0,1,245,9,541,98,16,Night,Morning,1,1,coach
IAD,0,1,282,3,541,111,16,Night,Night,1,1,coach
IAD,0,0,305,1,555,352,16,Mid-Day,Night,1,2,coach
IAD,0,1,338,2,541,111,16,Mid-Day,Mid-Day,1,1,coach
IAD,0,1,338,1,541,111,16,Mid-Day,Mid-Day,1,1,coach
IAD,0,1,450,1,541,100,16,Mid-Day,Mid-Day,1,1,coach
IAD,0,1,543,6,541,106,16,Mid-Day,Mid-Day,1,1,coach
IAD,0,0,543,1,555,184,16,Night,Night,1,2,coach
JFK,0,1,171,8,762,135,16,Mid-Day,Mid-Day,1,1,coach
JFK,0,1,171,7,762,135,16,Mid-Day,Mid-Day,1,1,coach
JFK,0,1,171,9,762,137,16,Morning,Mid-Day,1,1,coach
JFK,0,1,171,6,762,137,16,Mid-Day,Mid-Day,1,1,coach
JFK,0,1,171,2,762,137,16,Night,Night,1,1,coach
JFK,0,1,171,6,762,138,16,Night,Night,1,1,coach
JFK,0,1,171,8,762,138,16,Mid-Day,Night,1,1,coach
JFK,0,1,171,7,762,143,16,Night,Night,1,1,coach
JFK,0,0,171,6,773,399,16,Mid-Day,Mid-Day,1,2,coach
JFK,0,0,171,7,1700,348,16,Night,Night,1,2,coach
JFK,0,0,171,7,1700,376,16,Morning,Mid-Day,1,2,coach
JFK,0,0,171,3,1320,411,16,Mid-Day,Night,1,2,coach
JFK,0,0,171,7,1700,422,16,Night,Morning,1,2,coach
JFK,0,0,171,7,1700,474,16,Morning,Mid-Day,1,2,coach
JFK,0,1,194,7,762,135,16,Mid-Day,Mid-Day,1,1,coach
JFK,0,1,194,7,762,143,16,Night,Night,1,1,coach
JFK,0,0,213,6,773,222,16,Night,Night,1,2,coach
JFK,0,0,213,2,773,232,16,Night,Night,1,2,coach
JFK,0,0,213,6,773,349,16,Night,Night,1,2,coach
JFK,0,0,264,1,773,237,16,Mid-Day,Mid-Day,1,2,coach
JFK,0,0,264,1,773,357,16,Mid-Day,Night,1,2,coach
JFK,0,0,264,1,762,236,16,Mid-Day,Night,1,2,coach
JFK,0,0,264,2,1700,352,16,Mid-Day,Night,1,2,coach
JFK,0,0,329,1,762,415,16,Mid-Day,Night,1,2,coach
JFK,0,0,458,1,762,473,16,Morning,Mid-Day,2,2,coach
JFK,0,0,492,1,1201,747,16,Night,Morning,2,3,coach
JFK,0,0,510,5,1132,531,16,Morning,Mid-Day,2,3,coach
JFK,0,0,510,3,1132,592,16,Morning,Mid-Day,2,3,coach
JFK,0,0,510,1,1132,795,16,Morning,Night,2,3,coach
JFK,0,0,538,1,1297,415,16,Morning,Mid-Day,2,3,coach
JFK,0,0,598,2,762,321,16,Mid-Day,Night,2,2,coach
JFK,0,0,598,1,762,555,16,Mid-Day,Night,2,2,coach
LAX,0,0,310,1,2034,391,16,Mid-Day,Mid-Day,1,2,coach
LAX,0,0,310,5,2055,416,16,Mid-Day,Night,1,2,coach
LAX,0,0,310,2,2055,418,16,Night,Night,1,2,coach
LAX,0,0,310,8,2074,466,16,Night,Night,1,2,coach
LAX,0,0,310,6,2055,494,16,Mid-Day,Night,1,2,coach
LAX,0,0,310,7,2055,508,16,Night,Night,1,2,coach
LAX,0,0,310,3,2836,531,16,Night,Morning,1,2,coach
LAX,0,0,310,5,2055,546,16,Mid-Day,Mid-Day,1,2,coach
LAX,0,0,310,6,2345,551,16,Night,Night,1,2,coach
LAX,0,0,322,3,2349,450,16,Night,Night,1,2,coach
LAX,0,0,322,6,2349,459,16,Night,Night,1,2,coach
LAX,0,0,322,6,2349,567,16,Night,Night,1,2,coach
LAX,0,0,322,2,1963,410,16,Mid-Day,Night,1,2,coach
LAX,0,0,322,7,1954,420,16,Morning,Mid-Day,1,2,coach
LAX,0,0,322,4,1931,420,16,Morning,Mid-Day,1,2,coach
LAX,0,0,322,5,1931,451,16,Mid-Day,Mid-Day,1,2,coach
LAX,0,0,322,7,1963,452,16,Night,Night,1,2,coach
LAX,0,0,322,2,1954,467,16,Mid-Day,Mid-Day,1,2,coach
LAX,0,0,322,3,2935,536,16,Morning,Mid-Day,1,2,coach
LAX,0,0,322,7,2345,559,16,Mid-Day,Night,1,2,coach
LAX,0,0,322,7,1963,560,16,Night,Night,1,2,coach
LAX,0,0,340,1,1940,410,16,Night,Night,1,2,coach
